"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        7617,      -8.778014371,      -7.767312476,      -9.317720874,      -5.999109147,      -10.64324731,          1021.356,    0.002444095298,    0.009706623321,                 0,                 0,                 0,    -0.00120556854,    0.002444095298,    0.009706623321,                 0,       3.971458612,   0.0001500018564
          0,           0,        7618,      -8.778398993,      -7.767710792,      -9.318255943,      -5.999618675,       -10.6439227,          1021.356,    0.002444095295,    0.009706623311,                 0,                 0,                 0,    -0.00120556853,    0.002444095295,    0.009706623311,                 0,       3.971458614,   0.0001500018564
          0,           0,        7619,      -8.778783618,      -7.768108945,      -9.318785437,      -6.000113394,      -10.64459789,          1021.356,    0.002444095292,    0.009706623301,                 0,                 0,                 0,    -0.00120556852,    0.002444095292,    0.009706623301,                 0,       3.971458615,   0.0001500018564
          0,           0,        7620,      -8.779168261,       -7.76850718,      -9.319316364,      -6.000621025,      -10.64527288,          1021.356,    0.002444095288,    0.009706623291,                 0,                 0,                 0,    -0.00120556851,    0.002444095288,    0.009706623291,                 0,       3.971458616,   0.0001500018564
          0,           0,        7621,       -8.77955291,      -7.768905252,      -9.319876183,      -6.001124608,      -10.64594767,          1021.356,    0.002444095285,    0.009706623281,                 0,                 0,                 0,     -0.0012055685,    0.002444095285,    0.009706623281,                 0,       3.971458618,   0.0001500018564
          0,           0,        7622,       -8.77993757,      -7.769303415,      -9.320386722,       -6.00164672,      -10.64662227,          1021.356,    0.002444095281,    0.009706623271,                 0,                 0,                 0,    -0.00120556849,    0.002444095281,    0.009706623271,                 0,       3.971458619,   0.0001500018564
          0,           0,        7623,      -8.780322243,      -7.769701393,      -9.320924771,      -6.002150501,      -10.64729666,          1021.356,    0.002444095278,    0.009706623261,                 0,                 0,                 0,   -0.001205568481,    0.002444095278,    0.009706623261,                 0,        3.97145862,   0.0001500018564
          0,           0,        7624,       -8.78070693,      -7.770099471,      -9.321462653,      -6.002647369,      -10.64797086,          1021.356,    0.002444095275,    0.009706623251,                 0,                 0,                 0,   -0.001205568471,    0.002444095275,    0.009706623251,                 0,       3.971458622,   0.0001500018564
          0,           0,        7625,      -8.781091622,       -7.77049723,      -9.321984628,      -6.003140593,      -10.64864486,          1021.356,    0.002444095271,    0.009706623241,                 0,                 0,                 0,   -0.001205568461,    0.002444095271,    0.009706623241,                 0,       3.971458623,   0.0001500018564
          0,           0,        7626,      -8.781476327,      -7.770895165,      -9.322505719,      -6.003647945,      -10.64931866,          1021.356,    0.002444095268,    0.009706623231,                 0,                 0,                 0,   -0.001205568451,    0.002444095268,    0.009706623231,                 0,       3.971458624,   0.0001500018564
          0,           0,        7627,      -8.781861048,       -7.77129285,      -9.323050823,      -6.004145975,      -10.64999226,          1021.356,    0.002444095265,    0.009706623221,                 0,                 0,                 0,   -0.001205568441,    0.002444095265,    0.009706623221,                 0,       3.971458626,   0.0001500018564
          0,           0,        7628,      -8.782245775,      -7.771690788,       -9.32356638,      -6.004683222,      -10.65066566,          1021.356,    0.002444095261,    0.009706623211,                 0,                 0,                 0,   -0.001205568431,    0.002444095261,    0.009706623211,                 0,       3.971458627,   0.0001500018564
          0,           0,        7629,      -8.782630518,      -7.772088295,      -9.324118517,      -6.005150952,      -10.65133887,          1021.356,    0.002444095258,    0.009706623201,                 0,                 0,                 0,   -0.001205568422,    0.002444095258,    0.009706623201,                 0,       3.971458628,   0.0001500018564
          0,           0,        7630,      -8.783015269,      -7.772486077,      -9.324661243,       -6.00568416,      -10.65201187,          1021.356,    0.002444095255,    0.009706623191,                 0,                 0,                 0,   -0.001205568412,    0.002444095255,    0.009706623191,                 0,        3.97145863,   0.0001500018564
          0,           0,        7631,       -8.78340003,      -7.772883562,      -9.325169233,      -6.006158782,      -10.65268468,          1021.356,    0.002444095251,    0.009706623181,                 0,                 0,                 0,   -0.001205568402,    0.002444095251,    0.009706623181,                 0,       3.971458631,   0.0001500018564
          0,           0,        7632,      -8.783784807,      -7.773281156,      -9.325706233,      -6.006683651,      -10.65335729,          1021.356,    0.002444095248,    0.009706623171,                 0,                 0,                 0,   -0.001205568392,    0.002444095248,    0.009706623171,                 0,       3.971458633,   0.0001500018564
          0,           0,        7633,      -8.784169593,      -7.773678667,      -9.326218533,      -6.007186573,       -10.6540297,          1021.356,    0.002444095245,    0.009706623161,                 0,                 0,                 0,   -0.001205568383,    0.002444095245,    0.009706623161,                 0,       3.971458634,   0.0001500018564
          0,           0,        7634,      -8.784554392,      -7.774075995,        -9.3267674,      -6.007668309,      -10.65470191,          1021.356,    0.002444095241,    0.009706623151,                 0,                 0,                 0,   -0.001205568373,    0.002444095241,    0.009706623151,                 0,       3.971458635,   0.0001500018564
          0,           0,        7635,      -8.784939202,      -7.774473512,      -9.327278541,       -6.00819979,      -10.65537392,          1021.356,    0.002444095238,    0.009706623141,                 0,                 0,                 0,   -0.001205568363,    0.002444095238,    0.009706623141,                 0,       3.971458637,   0.0001500018564
          0,           0,        7636,       -8.78532402,      -7.774870816,      -9.327839867,      -6.008696191,      -10.65604573,          1021.356,    0.002444095235,    0.009706623131,                 0,                 0,                 0,   -0.001205568353,    0.002444095235,    0.009706623131,                 0,       3.971458638,   0.0001500018564
          0,           0,        7637,      -8.785708853,      -7.775268027,      -9.328373257,      -6.009167294,      -10.65671735,          1021.356,    0.002444095231,    0.009706623121,                 0,                 0,                 0,   -0.001205568344,    0.002444095231,    0.009706623121,                 0,       3.971458639,   0.0001500018564
          0,           0,        7638,      -8.786093696,      -7.775665453,      -9.328898038,      -6.009715853,      -10.65738876,          1021.356,    0.002444095228,    0.009706623111,                 0,                 0,                 0,   -0.001205568334,    0.002444095228,    0.009706623111,                 0,       3.971458641,   0.0001500018564
          0,           0,        7639,       -8.78647855,      -7.776062493,      -9.329421597,      -6.010194929,      -10.65805998,          1021.356,    0.002444095225,    0.009706623101,                 0,                 0,                 0,   -0.001205568324,    0.002444095225,    0.009706623101,                 0,       3.971458642,   0.0001500018564
          0,           0,        7640,      -8.786863417,      -7.776459597,      -9.329942227,      -6.010689309,      -10.65873099,          1021.356,    0.002444095221,    0.009706623092,                 0,                 0,                 0,   -0.001205568315,    0.002444095221,    0.009706623092,                 0,       3.971458643,   0.0001500018564
          0,           0,        7641,      -8.787248295,      -7.776856728,      -9.330474368,      -6.011203502,      -10.65940181,          1021.356,    0.002444095218,    0.009706623082,                 0,                 0,                 0,   -0.001205568305,    0.002444095218,    0.009706623082,                 0,       3.971458645,   0.0001500018564
          0,           0,        7642,      -8.787633184,       -7.77725381,      -9.331007503,      -6.011712097,      -10.66007243,          1021.356,    0.002444095215,    0.009706623072,                 0,                 0,                 0,   -0.001205568295,    0.002444095215,    0.009706623072,                 0,       3.971458646,   0.0001500018564
          0,           0,        7643,      -8.788018082,      -7.777650752,      -9.331542833,      -6.012197221,      -10.66074285,          1021.356,    0.002444095211,    0.009706623062,                 0,                 0,                 0,   -0.001205568286,    0.002444095211,    0.009706623062,                 0,       3.971458647,   0.0001500018564
          0,           0,        7644,      -8.788402994,      -7.778047611,      -9.332063877,      -6.012705057,      -10.66141307,          1021.356,    0.002444095208,    0.009706623052,                 0,                 0,                 0,   -0.001205568276,    0.002444095208,    0.009706623052,                 0,       3.971458649,   0.0001500018564
          0,           0,        7645,      -8.788787914,       -7.77844453,      -9.332603668,      -6.013205042,      -10.66208309,          1021.356,    0.002444095205,    0.009706623043,                 0,                 0,                 0,   -0.001205568266,    0.002444095205,    0.009706623043,                 0,        3.97145865,   0.0001500018564
          0,           0,        7646,       -8.78917285,      -7.778841407,      -9.333109198,      -6.013704014,      -10.66275291,          1021.356,    0.002444095202,    0.009706623033,                 0,                 0,                 0,   -0.001205568257,    0.002444095202,    0.009706623033,                 0,       3.971458651,   0.0001500018564
          0,           0,        7647,      -8.789557796,      -7.779238255,      -9.333650085,      -6.014224348,      -10.66342253,          1021.356,    0.002444095198,    0.009706623023,                 0,                 0,                 0,   -0.001205568247,    0.002444095198,    0.009706623023,                 0,       3.971458653,   0.0001500018564
          0,           0,        7648,      -8.789942753,      -7.779634837,      -9.334180629,      -6.014696488,      -10.66409195,          1021.356,    0.002444095195,    0.009706623013,                 0,                 0,                 0,   -0.001205568238,    0.002444095195,    0.009706623013,                 0,       3.971458654,   0.0001500018564
          0,           0,        7649,      -8.790327717,      -7.780031563,      -9.334713526,      -6.015213013,      -10.66476117,          1021.356,    0.002444095192,    0.009706623004,                 0,                 0,                 0,   -0.001205568228,    0.002444095192,    0.009706623004,                 0,       3.971458655,   0.0001500018564
          0,           0,        7650,      -8.790712698,      -7.780428222,      -9.335235788,      -6.015707564,      -10.66543019,          1021.356,    0.002444095188,    0.009706622994,                 0,                 0,                 0,   -0.001205568218,    0.002444095188,    0.009706622994,                 0,       3.971458657,   0.0001500018564
          0,           0,        7651,      -8.791097688,      -7.780824783,      -9.335764556,      -6.016210692,      -10.66609901,          1021.356,    0.002444095185,    0.009706622984,                 0,                 0,                 0,   -0.001205568209,    0.002444095185,    0.009706622984,                 0,       3.971458658,   0.0001500018564
          0,           0,        7652,      -8.791482693,      -7.781221443,      -9.336297076,      -6.016727075,      -10.66676764,          1021.356,    0.002444095182,    0.009706622975,                 0,                 0,                 0,   -0.001205568199,    0.002444095182,    0.009706622975,                 0,       3.971458659,   0.0001500018564
          0,           0,        7653,      -8.791867702,      -7.781617769,      -9.336826743,      -6.017203456,      -10.66743606,          1021.356,    0.002444095179,    0.009706622965,                 0,                 0,                 0,    -0.00120556819,    0.002444095179,    0.009706622965,                 0,       3.971458661,   0.0001500018564
          0,           0,        7654,      -8.792252728,      -7.782014368,       -9.33734525,      -6.017721448,      -10.66810428,          1021.356,    0.002444095175,    0.009706622955,                 0,                 0,                 0,    -0.00120556818,    0.002444095175,    0.009706622955,                 0,       3.971458662,   0.0001500018564
          0,           0,        7655,      -8.792637763,      -7.782410794,      -9.337887864,      -6.018218499,       -10.6687723,          1021.356,    0.002444095172,    0.009706622946,                 0,                 0,                 0,   -0.001205568171,    0.002444095172,    0.009706622946,                 0,       3.971458663,   0.0001500018564
          0,           0,        7656,      -8.793022808,      -7.782807126,      -9.338397524,      -6.018709027,      -10.66944013,          1021.356,    0.002444095169,    0.009706622936,                 0,                 0,                 0,   -0.001205568161,    0.002444095169,    0.009706622936,                 0,       3.971458665,   0.0001500018564
          0,           0,        7657,      -8.793407867,      -7.783203432,      -9.338921984,      -6.019213806,      -10.67010775,          1021.356,    0.002444095166,    0.009706622926,                 0,                 0,                 0,   -0.001205568152,    0.002444095166,    0.009706622926,                 0,       3.971458666,   0.0001500018564
          0,           0,        7658,      -8.793792936,      -7.783599701,      -9.339465797,      -6.019712808,      -10.67077517,          1021.356,    0.002444095162,    0.009706622917,                 0,                 0,                 0,   -0.001205568142,    0.002444095162,    0.009706622917,                 0,       3.971458667,   0.0001500018564
          0,           0,        7659,      -8.794178015,      -7.783995901,      -9.339977293,       -6.02021808,       -10.6714424,          1021.356,    0.002444095159,    0.009706622907,                 0,                 0,                 0,   -0.001205568133,    0.002444095159,    0.009706622907,                 0,       3.971458669,   0.0001500018564
          0,           0,        7660,      -8.794563109,      -7.784392093,      -9.340512746,      -6.020718813,      -10.67210942,          1021.356,    0.002444095156,    0.009706622898,                 0,                 0,                 0,   -0.001205568123,    0.002444095156,    0.009706622898,                 0,        3.97145867,   0.0001500018564
          0,           0,        7661,      -8.794948208,       -7.78478819,      -9.341041473,      -6.021216933,      -10.67277624,          1021.356,    0.002444095153,    0.009706622888,                 0,                 0,                 0,   -0.001205568114,    0.002444095153,    0.009706622888,                 0,       3.971458671,   0.0001500018564
          0,           0,        7662,      -8.795333325,      -7.785184261,      -9.341547071,       -6.02169873,      -10.67344286,          1021.356,     0.00244409515,    0.009706622879,                 0,                 0,                 0,   -0.001205568104,     0.00244409515,    0.009706622879,                 0,       3.971458673,   0.0001500018564
          0,           0,        7663,      -8.795718454,      -7.785580375,      -9.342101044,      -6.022225151,      -10.67410929,          1021.356,    0.002444095146,    0.009706622869,                 0,                 0,                 0,   -0.001205568095,    0.002444095146,    0.009706622869,                 0,       3.971458674,   0.0001500018564
          0,           0,        7664,       -8.79610359,       -7.78597628,      -9.342620501,      -6.022699683,      -10.67477551,          1021.356,    0.002444095143,     0.00970662286,                 0,                 0,                 0,   -0.001205568086,    0.002444095143,     0.00970662286,                 0,       3.971458675,   0.0001500018564
          0,           0,        7665,      -8.796488737,      -7.786372381,      -9.343156108,      -6.023223325,      -10.67544153,          1021.356,     0.00244409514,     0.00970662285,                 0,                 0,                 0,   -0.001205568076,     0.00244409514,     0.00970662285,                 0,       3.971458677,   0.0001500018564
          0,           0,        7666,      -8.796873894,      -7.786768231,      -9.343667745,      -6.023711418,      -10.67610735,          1021.356,    0.002444095137,    0.009706622841,                 0,                 0,                 0,   -0.001205568067,    0.002444095137,    0.009706622841,                 0,       3.971458678,   0.0001500018564
          0,           0,        7667,      -8.797259066,      -7.787163995,      -9.344203446,      -6.024189059,      -10.67677298,          1021.356,    0.002444095134,    0.009706622831,                 0,                 0,                 0,   -0.001205568057,    0.002444095134,    0.009706622831,                 0,       3.971458679,   0.0001500018564
          0,           0,        7668,      -8.797644246,       -7.78755992,      -9.344706661,      -6.024709648,       -10.6774384,          1021.356,     0.00244409513,    0.009706622822,                 0,                 0,                 0,   -0.001205568048,     0.00244409513,    0.009706622822,                 0,       3.971458681,   0.0001500018564
          0,           0,        7669,       -8.79802944,      -7.787955754,       -9.34523962,      -6.025217821,      -10.67810362,          1021.356,    0.002444095127,    0.009706622812,                 0,                 0,                 0,   -0.001205568039,    0.002444095127,    0.009706622812,                 0,       3.971458682,   0.0001500018564
          0,           0,        7670,      -8.798414645,      -7.788351341,      -9.345766929,      -6.025686177,      -10.67876864,          1021.356,    0.002444095124,    0.009706622803,                 0,                 0,                 0,   -0.001205568029,    0.002444095124,    0.009706622803,                 0,       3.971458683,   0.0001500018564
          0,           0,        7671,      -8.798799862,      -7.788747133,      -9.346298135,      -6.026207828,      -10.67943346,          1021.356,    0.002444095121,    0.009706622793,                 0,                 0,                 0,    -0.00120556802,    0.002444095121,    0.009706622793,                 0,       3.971458685,   0.0001500018564
          0,           0,        7672,      -8.799185087,       -7.78914276,      -9.346818989,      -6.026698048,      -10.68009808,          1021.356,    0.002444095118,    0.009706622784,                 0,                 0,                 0,    -0.00120556801,    0.002444095118,    0.009706622784,                 0,       3.971458686,   0.0001500018564
          0,           0,        7673,      -8.799570322,      -7.789538316,      -9.347336403,      -6.027196646,       -10.6807625,          1021.356,    0.002444095114,    0.009706622775,                 0,                 0,                 0,   -0.001205568001,    0.002444095114,    0.009706622775,                 0,       3.971458687,   0.0001500018564
          0,           0,        7674,      -8.799955574,      -7.789933767,       -9.34789505,      -6.027668257,      -10.68142672,          1021.356,    0.002444095111,    0.009706622765,                 0,                 0,                 0,   -0.001205567992,    0.002444095111,    0.009706622765,                 0,       3.971458689,   0.0001500018564
          0,           0,        7675,      -8.800340833,      -7.790329443,      -9.348387052,      -6.028200972,      -10.68209074,          1021.356,    0.002444095108,    0.009706622756,                 0,                 0,                 0,   -0.001205567982,    0.002444095108,    0.009706622756,                 0,        3.97145869,   0.0001500018564
          0,           0,        7676,      -8.800726106,      -7.790724862,      -9.348896853,      -6.028687168,      -10.68275456,          1021.356,    0.002444095105,    0.009706622746,                 0,                 0,                 0,   -0.001205567973,    0.002444095105,    0.009706622746,                 0,       3.971458691,   0.0001500018564
          0,           0,        7677,      -8.801111392,      -7.791120284,      -9.349458159,      -6.029185231,      -10.68341817,          1021.356,    0.002444095102,    0.009706622737,                 0,                 0,                 0,   -0.001205567964,    0.002444095102,    0.009706622737,                 0,       3.971458693,   0.0001500018564
          0,           0,        7678,      -8.801496682,      -7.791515668,      -9.349979086,      -6.029671982,      -10.68408159,          1021.356,    0.002444095099,    0.009706622728,                 0,                 0,                 0,   -0.001205567954,    0.002444095099,    0.009706622728,                 0,       3.971458694,   0.0001500018564
          0,           0,        7679,      -8.801881986,       -7.79191107,      -9.350486473,      -6.030178094,       -10.6847448,          1021.356,    0.002444095095,    0.009706622719,                 0,                 0,                 0,   -0.001205567945,    0.002444095095,    0.009706622719,                 0,       3.971458695,   0.0001500018564
          0,           0,        7680,      -8.802267302,       -7.79230639,      -9.351018407,      -6.030685359,      -10.68540782,          1021.356,    0.002444095092,    0.009706622709,                 0,                 0,                 0,   -0.001205567936,    0.002444095092,    0.009706622709,                 0,       3.971458697,   0.0001500018564
          0,           0,        7681,      -8.802652634,       -7.79270164,      -9.351545284,      -6.031176502,      -10.68607064,          1021.356,    0.002444095089,      0.0097066227,                 0,                 0,                 0,   -0.001205567927,    0.002444095089,      0.0097066227,                 0,       3.971458698,   0.0001500018564
          0,           0,        7682,      -8.803037976,      -7.793096817,      -9.352047314,      -6.031652658,      -10.68673325,          1021.356,    0.002444095086,    0.009706622691,                 0,                 0,                 0,   -0.001205567917,    0.002444095086,    0.009706622691,                 0,       3.971458699,   0.0001500018564
          0,           0,        7683,      -8.803423327,       -7.79349208,      -9.352587001,      -6.032176918,      -10.68739566,          1021.356,    0.002444095083,    0.009706622681,                 0,                 0,                 0,   -0.001205567908,    0.002444095083,    0.009706622681,                 0,         3.9714587,   0.0001500018564
          0,           0,        7684,      -8.803808685,      -7.793887118,      -9.353106429,      -6.032652208,      -10.68805788,          1021.356,     0.00244409508,    0.009706622672,                 0,                 0,                 0,   -0.001205567899,     0.00244409508,    0.009706622672,                 0,       3.971458702,   0.0001500018564
          0,           0,        7685,      -8.804194058,      -7.794282364,       -9.35365473,      -6.033161319,      -10.68871989,          1021.356,    0.002444095077,    0.009706622663,                 0,                 0,                 0,    -0.00120556789,    0.002444095077,    0.009706622663,                 0,       3.971458703,   0.0001500018564
          0,           0,        7686,      -8.804579441,      -7.794677327,      -9.354143244,      -6.033641309,      -10.68938169,          1021.356,    0.002444095073,    0.009706622654,                 0,                 0,                 0,    -0.00120556788,    0.002444095073,    0.009706622654,                 0,       3.971458704,   0.0001500018564
          0,           0,        7687,       -8.80496484,      -7.795072352,      -9.354681482,      -6.034148946,       -10.6900433,          1021.356,     0.00244409507,    0.009706622645,                 0,                 0,                 0,   -0.001205567871,     0.00244409507,    0.009706622645,                 0,       3.971458706,   0.0001500018564
          0,           0,        7688,      -8.805350248,      -7.795467304,      -9.355213425,      -6.034634408,      -10.69070471,          1021.356,    0.002444095067,    0.009706622635,                 0,                 0,                 0,   -0.001205567862,    0.002444095067,    0.009706622635,                 0,       3.971458707,   0.0001500018564
          0,           0,        7689,      -8.805735668,       -7.79586224,      -9.355725363,      -6.035139849,      -10.69136592,          1021.356,    0.002444095064,    0.009706622626,                 0,                 0,                 0,   -0.001205567853,    0.002444095064,    0.009706622626,                 0,       3.971458708,   0.0001500018564
          0,           0,        7690,      -8.806121097,      -7.796257269,      -9.356258467,       -6.03564808,      -10.69202693,          1021.356,    0.002444095061,    0.009706622617,                 0,                 0,                 0,   -0.001205567844,    0.002444095061,    0.009706622617,                 0,        3.97145871,   0.0001500018564
          0,           0,        7691,      -8.806506539,      -7.796652152,      -9.356752706,      -6.036124879,      -10.69268773,          1021.356,    0.002444095058,    0.009706622608,                 0,                 0,                 0,   -0.001205567835,    0.002444095058,    0.009706622608,                 0,       3.971458711,   0.0001500018564
          0,           0,        7692,       -8.80689199,      -7.797046845,      -9.357289673,      -6.036619094,      -10.69334833,          1021.356,    0.002444095055,    0.009706622599,                 0,                 0,                 0,   -0.001205567825,    0.002444095055,    0.009706622599,                 0,       3.971458712,   0.0001500018564
          0,           0,        7693,       -8.80727745,      -7.797441672,      -9.357813718,       -6.03712075,      -10.69400874,          1021.356,    0.002444095052,     0.00970662259,                 0,                 0,                 0,   -0.001205567816,    0.002444095052,     0.00970662259,                 0,       3.971458714,   0.0001500018564
          0,           0,        7694,      -8.807662923,      -7.797836424,      -9.358316124,      -6.037616175,      -10.69466894,          1021.356,    0.002444095049,     0.00970662258,                 0,                 0,                 0,   -0.001205567807,    0.002444095049,     0.00970662258,                 0,       3.971458715,   0.0001500018564
          0,           0,        7695,       -8.80804841,      -7.798231048,      -9.358872932,      -6.038099843,      -10.69532894,          1021.356,    0.002444095045,    0.009706622571,                 0,                 0,                 0,   -0.001205567798,    0.002444095045,    0.009706622571,                 0,       3.971458716,   0.0001500018564
          0,           0,        7696,      -8.808433908,      -7.798625789,      -9.359382014,      -6.038599308,      -10.69598874,          1021.356,    0.002444095042,    0.009706622562,                 0,                 0,                 0,   -0.001205567789,    0.002444095042,    0.009706622562,                 0,       3.971458718,   0.0001500018564
          0,           0,        7697,      -8.808819415,      -7.799020419,      -9.359902923,       -6.03909027,      -10.69664834,          1021.356,    0.002444095039,    0.009706622553,                 0,                 0,                 0,    -0.00120556778,    0.002444095039,    0.009706622553,                 0,       3.971458719,   0.0001500018564
          0,           0,        7698,      -8.809204933,       -7.79941502,      -9.360417515,       -6.03959252,      -10.69730773,          1021.356,    0.002444095036,    0.009706622544,                 0,                 0,                 0,   -0.001205567771,    0.002444095036,    0.009706622544,                 0,        3.97145872,   0.0001500018564
          0,           0,        7699,      -8.809590471,       -7.79980943,      -9.360948328,      -6.040070087,      -10.69796693,          1021.356,    0.002444095033,    0.009706622535,                 0,                 0,                 0,   -0.001205567762,    0.002444095033,    0.009706622535,                 0,       3.971458721,   0.0001500018564
          0,           0,        7700,      -8.809976005,      -7.800204114,      -9.361450447,      -6.040597138,      -10.69862592,          1021.356,     0.00244409503,    0.009706622526,                 0,                 0,                 0,   -0.001205567752,     0.00244409503,    0.009706622526,                 0,       3.971458723,   0.0001500018564
          0,           0,        7701,      -8.810361557,      -7.800598644,      -9.362001092,      -6.041081073,      -10.69928471,          1021.356,    0.002444095027,    0.009706622517,                 0,                 0,                 0,   -0.001205567743,    0.002444095027,    0.009706622517,                 0,       3.971458724,   0.0001500018564
          0,           0,        7702,      -8.810747124,      -7.800993041,       -9.36248829,      -6.041569985,       -10.6999433,          1021.356,    0.002444095024,    0.009706622508,                 0,                 0,                 0,   -0.001205567734,    0.002444095024,    0.009706622508,                 0,       3.971458725,   0.0001500018564
          0,           0,        7703,        -8.8111327,      -7.801387414,      -9.363023409,      -6.042057766,      -10.70060169,          1021.356,    0.002444095021,    0.009706622499,                 0,                 0,                 0,   -0.001205567725,    0.002444095021,    0.009706622499,                 0,       3.971458727,   0.0001500018564
          0,           0,        7704,      -8.811518281,      -7.801781776,      -9.363540869,      -6.042554535,      -10.70125988,          1021.356,    0.002444095018,     0.00970662249,                 0,                 0,                 0,   -0.001205567716,    0.002444095018,     0.00970662249,                 0,       3.971458728,   0.0001500018564
          0,           0,        7705,      -8.811903882,      -7.802176087,      -9.364056762,      -6.043050137,      -10.70191787,          1021.356,    0.002444095015,    0.009706622481,                 0,                 0,                 0,   -0.001205567707,    0.002444095015,    0.009706622481,                 0,       3.971458729,   0.0001500018564
          0,           0,        7706,      -8.812289493,      -7.802570357,      -9.364581344,      -6.043538234,      -10.70257565,          1021.356,    0.002444095012,    0.009706622472,                 0,                 0,                 0,   -0.001205567698,    0.002444095012,    0.009706622472,                 0,       3.971458731,   0.0001500018564
          0,           0,        7707,      -8.812675111,      -7.802964708,      -9.365116588,      -6.044034418,      -10.70323324,          1021.356,    0.002444095009,    0.009706622463,                 0,                 0,                 0,   -0.001205567689,    0.002444095009,    0.009706622463,                 0,       3.971458732,   0.0001500018564
          0,           0,        7708,      -8.813060742,       -7.80335888,      -9.365616165,      -6.044530021,      -10.70389062,          1021.356,    0.002444095005,    0.009706622454,                 0,                 0,                 0,    -0.00120556768,    0.002444095005,    0.009706622454,                 0,       3.971458733,   0.0001500018564
          0,           0,        7709,      -8.813446387,       -7.80375309,      -9.366153183,      -6.045017479,       -10.7045478,          1021.356,    0.002444095002,    0.009706622445,                 0,                 0,                 0,   -0.001205567671,    0.002444095002,    0.009706622445,                 0,       3.971458735,   0.0001500018564
          0,           0,        7710,      -8.813832036,      -7.804147281,      -9.366662362,      -6.045532522,      -10.70520478,          1021.356,    0.002444094999,    0.009706622436,                 0,                 0,                 0,   -0.001205567662,    0.002444094999,    0.009706622436,                 0,       3.971458736,   0.0001500018564
          0,           0,        7711,      -8.814217699,      -7.804541291,      -9.367175722,      -6.045984423,      -10.70586155,          1021.356,    0.002444094996,    0.009706622428,                 0,                 0,                 0,   -0.001205567653,    0.002444094996,    0.009706622428,                 0,       3.971458737,   0.0001500018564
          0,           0,        7712,      -8.814603378,      -7.804935548,      -9.367672033,      -6.046506386,      -10.70651813,          1021.356,    0.002444094993,    0.009706622419,                 0,                 0,                 0,   -0.001205567644,    0.002444094993,    0.009706622419,                 0,       3.971458738,   0.0001500018564
          0,           0,        7713,      -8.814989065,      -7.805329478,       -9.36821952,      -6.046994208,       -10.7071745,          1021.356,     0.00244409499,     0.00970662241,                 0,                 0,                 0,   -0.001205567635,     0.00244409499,     0.00970662241,                 0,        3.97145874,   0.0001500018564
          0,           0,        7714,      -8.815374763,      -7.805723455,      -9.368752355,      -6.047479305,      -10.70783067,          1021.356,    0.002444094987,    0.009706622401,                 0,                 0,                 0,   -0.001205567626,    0.002444094987,    0.009706622401,                 0,       3.971458741,   0.0001500018564
          0,           0,        7715,      -8.815760474,      -7.806117445,      -9.369263126,      -6.047967262,      -10.70848664,          1021.356,    0.002444094984,    0.009706622392,                 0,                 0,                 0,   -0.001205567617,    0.002444094984,    0.009706622392,                 0,       3.971458742,   0.0001500018564
          0,           0,        7716,      -8.816146194,      -7.806511407,      -9.369762841,      -6.048463704,      -10.70914241,          1021.356,    0.002444094981,    0.009706622383,                 0,                 0,                 0,   -0.001205567608,    0.002444094981,    0.009706622383,                 0,       3.971458744,   0.0001500018564
          0,           0,        7717,      -8.816531922,      -7.806905223,      -9.370293403,      -6.048942499,      -10.70979798,          1021.356,    0.002444094978,    0.009706622374,                 0,                 0,                 0,     -0.0012055676,    0.002444094978,    0.009706622374,                 0,       3.971458745,   0.0001500018564
          0,           0,        7718,      -8.816917666,      -7.807299249,      -9.370800443,       -6.04946521,      -10.71045334,          1021.356,    0.002444094975,    0.009706622366,                 0,                 0,                 0,   -0.001205567591,    0.002444094975,    0.009706622366,                 0,       3.971458746,   0.0001500018564
          0,           0,        7719,       -8.81730342,      -7.807693043,      -9.371339832,      -6.049944894,       -10.7111085,          1021.356,    0.002444094972,    0.009706622357,                 0,                 0,                 0,   -0.001205567582,    0.002444094972,    0.009706622357,                 0,       3.971458748,   0.0001500018564
          0,           0,        7720,      -8.817689186,      -7.808086818,      -9.371844097,      -6.050431942,      -10.71176346,          1021.356,    0.002444094969,    0.009706622348,                 0,                 0,                 0,   -0.001205567573,    0.002444094969,    0.009706622348,                 0,       3.971458749,   0.0001500018564
          0,           0,        7721,      -8.818074962,      -7.808480701,      -9.372373427,      -6.050935021,      -10.71241822,          1021.356,    0.002444094966,    0.009706622339,                 0,                 0,                 0,   -0.001205567564,    0.002444094966,    0.009706622339,                 0,        3.97145875,   0.0001500018564
          0,           0,        7722,      -8.818460746,      -7.808874383,       -9.37286835,      -6.051419281,      -10.71307278,          1021.356,    0.002444094963,    0.009706622331,                 0,                 0,                 0,   -0.001205567555,    0.002444094963,    0.009706622331,                 0,       3.971458751,   0.0001500018564
